OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
assurance,Infrastructure,"Savage, Fields and Miller/Jennifer Romero","Savage, Fields and Miller/Jennifer Romero",Extended systematic hierarchy,Lost,100,2021-11-18,2022-06-15,,Amber Ball,Leslie Burns,Cheyenne Perez%,Thomas Ross,Susan Gordon,,,USD,54.97662758029912,54.97662758029912,assurance,E61283764,E61283764-171,GPS,Audit & Governance,Algérie,Afrique
tax,Health,"Santos, Henderson and Gregory/Chad Bradford","Santos, Henderson and Gregory/Chad Bradford",Cloned foreground success,Won,5,2022-03-11,2023-01-20,2023-02-24,Becky West,Gregory Ramsey,Melissa Guzman%,Kevin Young,Cathy Hoffman,approved,,EUR,82.31079981636339,82.31079981636339,tax,E63932185,E63932185-376,GPS,Law,Grèce,Europe
assurance,Technology,Meyers-Le/Angelica Smith,Meyers-Le/Angelica Smith,User-centric national knowledgebase,Won,100,2023-09-26,2024-07-01,2024-07-28,Joy Martin,Elizabeth Smith,Suzanne Carpenter%,Thomas Phillips,Ann Rosales,approved,,EUR,98.0461821537844,98.0461821537844,assurance,E69390836,E69390836-449,TMT,CCaSS,Luxembourg,Europe
tax,startup,Brown LLC/James Morris MD,Brown LLC/James Morris MD,Mandatory didactic complexity,Qualify,30,2022-05-15,2022-12-15,,Daniel Murphy,Austin Harris,Matthew Stanton%,Sierra Morgan,Sarah Morrison,,,TND,58.32545742875451,58.32545742875451,tax,E65791000,E65791000-35,Private,BTS,Tunisie,Tunisia
tax,startup,Wheeler and Sons/Robert Richardson,Wheeler and Sons/Robert Richardson,Adaptive attitude-oriented software,Declined,5,2022-09-19,2022-12-10,,Gabriel Cardenas,Beverly Herrera,Rebecca Willis%,Caleb Castro,Pamela Smith,,,EUR,90.55253249754904,90.55253249754904,tax,E61192063,E61192063-482,Private,International Tax Transaction Services,France,Europe
assurance,startup,"Turner, Lane and Carter/Daniel Baker","Turner, Lane and Carter/Daniel Baker",Public-key tangible artificial intelligence,Lost,100,2022-08-29,2023-02-19,,Michael Patrick,Cindy Lee,Maurice Patterson%,Sonia Edwards,Martha Pacheco,,,USD,90.81479261492365,90.81479261492365,assurance,E69871550,E69871550-47,Private,CCaSS,Koweït,Asie
assurance,Telecommunications,Powers and Sons/David Wright,Powers and Sons/David Wright,Cross-group system-worthy project,Closing,5,2021-05-10,2021-05-25,,Sarah Mitchell,Jessica Garrison,Christopher Mendoza%,Kimberly Torres,Joel Berg,,,USD,92.12927619731852,92.12927619731852,assurance,E61096368,E61096368-947,TMT,FAAS,Burundi,Afrique
sat,Telecommunications,Fields LLC/Andrea Faulkner,Fields LLC/Andrea Faulkner,Distributed 24/7 architecture,Identify,20,2021-11-07,2022-03-20,,Robert Warren,Erin Taylor,Matthew Cortez%,James Mccarthy,Melissa Garcia,,,USD,93.46997266229356,93.46997266229356,sat,E65058181,E65058181-393,TMT,EY-P,Djibouti,Afrique
consulting,Wealth & Asset Management,"Dunlap, Young and Parker/Patricia Hanson","Dunlap, Young and Parker/Patricia Hanson",Integrated intangible portal,Closing,100,2022-04-19,2022-08-16,,Christopher Harris,Sarah Atkins,Mario Taylor%,Jamie Patterson,Ann Le,,,USD,80.12378166297917,80.12378166297917,consulting,E63880080,E63880080-787,FS,Technology Assurance,Éthiopie,Afrique
consulting,startup,Long-Conner/Matthew Robinson,Long-Conner/Matthew Robinson,Organized 24/7 installation,Qualify,25,2021-06-09,2022-03-13,,Emma Yates,Sabrina Melton,Mr. David Horton Jr.%,Kevin Carter,Jack Brown,,,USD,99.86569748295828,99.86569748295828,consulting,E67710397,E67710397-365,Private,Technology Assurance,Burkina Faso,Afrique
consulting,Media & Entertainment,Reyes-Chandler/Alec Vasquez,Reyes-Chandler/Alec Vasquez,Compatible full-range knowledgebase,Identify,20,2021-10-21,2022-10-08,,Leslie Wong,Cynthia Young,Jennifer Rivera%,Lori Kim,Jon Baker,,,EUR,68.97120697649163,68.97120697649163,consulting,E65787080,E65787080-665,TMT,Customer & Growth,Espagne,Europe
assurance,startup,Rodriguez-Walls/Samantha Smith,Rodriguez-Walls/Samantha Smith,Mandatory contextually-based throughput,Pursue,65,2021-09-10,2022-07-21,,Debra Armstrong,Jamie Edwards,Ashley Smith%,Phillip Smith,Mitchell Taylor,,,USD,83.40193081735717,83.40193081735717,assurance,E67335815,E67335815-7,Private,Finance,Émirats arabes unis,Asie
sat,startup,Hernandez PLC/Nicole Durham,Hernandez PLC/Nicole Durham,Cross-platform bandwidth-monitored artificial intelligence,Declined,20,2023-03-17,2024-02-14,,Jessica Willis,Ian Glass,Victoria Perez%,Tyler Walls,John Boyle,,,EUR,99.70431071894136,99.70431071894136,sat,E66804534,E66804534-837,Private,EY-P,Lettonie,Europe
tax,Defense,Johnson LLC/Mary Rodriguez,Johnson LLC/Mary Rodriguez,Public-key neutral forecast,Won,100,2023-04-06,2023-05-26,2023-08-29,Edward King,Matthew Hensley,Suzanne Jackson%,Emily Dominguez,Daniel Wilkinson,approved,,EUR,74.75090991914324,74.75090991914324,tax,E68259513,E68259513-978,GPS,GCR,Allemagne,Europe
consulting,Health,Brown-Potter/Mariah Lopez,Brown-Potter/Mariah Lopez,Proactive responsive functionalities,Identify,15,2023-05-25,2024-01-05,,Isaac Thomas,Mr. Steve Odonnell,Anthony Rogers%,David Olson,Angela Macias,,,USD,51.64408084122709,51.64408084122709,consulting,E66051893,E66051893-188,GPS,Supply Chain & Operations,Nigeria,Afrique
tax,startup,Mitchell LLC/Joshua Lopez,Mitchell LLC/Joshua Lopez,Enhanced multimedia access,Identify,10,2022-03-12,2023-02-16,,Miranda Mckinney,Kathy Valenzuela,Sean Mills%,Christopher Martin,Joann Chen,,,USD,77.90902560701375,77.90902560701375,tax,E64645658,E64645658-996,Private,GCR,Côte d’Ivoire,Afrique
sat,Telecommunications,"Lamb, Stewart and Hunt/Mrs. Brenda Landry","Lamb, Stewart and Hunt/Mrs. Brenda Landry",Enhanced responsive toolset,Closing,100,2023-05-09,2023-12-28,,Carol Stevens,Jason Smith,Valerie Davis%,Christopher Sanchez,Jasmine Valencia,,,USD,91.00698878389152,91.00698878389152,sat,E65118853,E65118853-180,TMT,Transactions & Corporate Finance,Nigeria,Afrique
consulting,Telecommunications,Long Ltd/Bryan Carpenter,Long Ltd/Bryan Carpenter,Virtual clear-thinking customer loyalty,Pursue,30,2023-10-22,2024-09-01,,Sydney Payne,Kevin Holland,Ashley Larson%,Austin Fowler,Nathan Marquez,,,USD,94.61705106126642,94.61705106126642,consulting,E68015181,E68015181-184,TMT,Supply Chain & Operations,Algérie,Afrique
sat,startup,Martin-Reyes/Danielle Phillips,Martin-Reyes/Danielle Phillips,Horizontal analyzing access,Lost,100,2023-06-14,2024-05-03,,Emily Thomas,William Arnold,Felicia Rush%,Derek Vaughn,Savannah Figueroa,,,EUR,89.96191065243718,89.96191065243718,sat,E67767821,E67767821-282,Private,EY-P,Espagne,Europe
sat,Defense,"Nicholson, Chen and Ochoa/Julie Harris","Nicholson, Chen and Ochoa/Julie Harris",Versatile mission-critical productivity,Pursue,40,2022-10-12,2022-10-24,,Jasmine Knox,Kathleen Wilson,Scott Rios%,Karen Wilson,Marc Johnson,,,USD,91.16777575241028,91.16777575241028,sat,E64635967,E64635967-130,GPS,EY-P,Arabie saoudite,Asie
consulting,Infrastructure,"White, Washington and Murray/Melissa Huber","White, Washington and Murray/Melissa Huber",Automated secondary process improvement,Declined,100,2021-08-09,2021-12-15,,Morgan Ortiz,Melissa Williams,Carrie Medina%,Todd Webb,Christine Short,,,USD,94.16027887214636,94.16027887214636,consulting,E68664309,E68664309-31,GPS,Technology Assurance,Gabon,Afrique
assurance,Infrastructure,Schwartz Inc/Albert Peterson,Schwartz Inc/Albert Peterson,Reverse-engineered secondary challenge,Closing,75,2022-03-22,2022-04-27,,Jessica Elliott,Terri Perez,Amanda Stevens%,Marissa Oneill,Kristen Mercado,,,EUR,84.83740976467911,84.83740976467911,assurance,E66458497,E66458497-316,GPS,CCaSS,Suisse,Europe
assurance,Wealth & Asset Management,Bailey LLC/Robin Clark,Bailey LLC/Robin Clark,Distributed zero administration complexity,Lost,5,2023-05-15,2023-06-05,,Becky Marquez MD,Wendy Hayes,Michael Morgan%,Glenn Curtis,Micheal Taylor,,,USD,61.09748159171832,61.09748159171832,assurance,E66040487,E66040487-999,FS,Other Assurance,Arabie saoudite,Asie
consulting,Banking & Capital Markets,Zuniga-Lopez/Maria Moore,Zuniga-Lopez/Maria Moore,Profound homogeneous adapter,Declined,5,2022-03-22,2022-09-05,,Mr. Benjamin Davis,Kara Craig,Michelle Graham%,Sheri Farmer,Jennifer Hill,,,USD,88.01961360015207,88.01961360015207,consulting,E63289284,E63289284-766,FS,Compliance and Resilience,Sao Tomé,Afrique
assurance,startup,Young-King/Lance Lewis,Young-King/Lance Lewis,Exclusive demand-driven functionalities,Closing,100,2023-02-15,2023-04-06,,Mary Peterson,Duane Pham,Erin Romero%,Anthony Hahn,James Martinez,,,USD,81.45288467473175,81.45288467473175,assurance,E66878622,E66878622-531,Private,Other Assurance,Gabon,Afrique
sat,Technology,Stark PLC/Chad Wallace,Stark PLC/Chad Wallace,Re-engineered client-server initiative,Pursue,55,2021-01-01,2021-03-25,,Donna Johnson,James Hull,Stacy Miller%,Angela Willis,James Robinson,,,USD,58.19488318676569,58.19488318676569,sat,E61560416,E61560416-672,TMT,EY-P,Algérie,Afrique
assurance,Defense,"Bailey, Leonard and Eaton/Diana Dunn","Bailey, Leonard and Eaton/Diana Dunn",Stand-alone discrete algorithm,Won,5,2021-10-17,2022-02-02,2022-04-09,Sierra Flowers,Maria Hawkins,Victoria Morris%,Gregory Bennett,Jennifer Thompson,approved,,USD,83.19113100365877,83.19113100365877,assurance,E61888807,E61888807-225,GPS,FAAS,République démocratique du Congo,Afrique
assurance,startup,Le-Park/John Edwards,Le-Park/John Edwards,Up-sized bifurcated framework,Lost,5,2022-02-04,2022-06-22,,Marcus Hernandez,Stephen Clark,Brad Lopez%,Richard Williams,Jessica Torres,,,USD,53.12050908859375,53.12050908859375,assurance,E61541944,E61541944-425,Private,FAAS,Cameroun,Afrique
sat,Technology,York-Suarez/Marilyn Griffin,York-Suarez/Marilyn Griffin,Open-source secondary ability,Qualify,50,2023-12-15,2024-01-16,,David Meyer,Dr. William Peterson,Jonathan Hamilton%,Elizabeth Wilson,Kristine Boyle DVM,,,EUR,51.50323818879974,51.50323818879974,sat,E65569947,E65569947-907,TMT,EY-P,Grèce,Europe
assurance,Banking & Capital Markets,"Chen, Mitchell and Cohen/Brandon Carroll","Chen, Mitchell and Cohen/Brandon Carroll",Phased responsive productivity,Won,100,2023-01-28,2023-04-03,2023-06-03,Jeffery Hood,Matthew Smith,Jennifer Brown%,Heather Marquez,Hailey Chen,approved,,USD,55.82473857303927,55.82473857303927,assurance,E62509984,E62509984-230,FS,Technology Assurance,Sao Tomé,Afrique
tax,startup,Farrell-Baker/Justin Jacobs,Farrell-Baker/Justin Jacobs,Expanded intermediate orchestration,Identify,20,2021-06-14,2021-11-24,,Casey Williams,Brandy Reyes,Kelli Cook%,Joseph Smith,Shannon Meyers,,,USD,91.57690127366097,91.57690127366097,tax,E66997253,E66997253-950,Private,Law,Sénégal,Afrique
assurance,Media & Entertainment,"Barnes, Lopez and Young/Sheri Farley","Barnes, Lopez and Young/Sheri Farley",Fundamental high-level standardization,Pursue,45,2023-03-02,2023-12-23,,Shannon Wang,Victoria Jackson,Michael Cabrera%,Stephanie Johnson,Ms. Lori Brown DDS,,,EUR,96.71608228760437,96.71608228760437,assurance,E63199287,E63199287-243,TMT,Technology Assurance,Suisse,Europe
consulting,Health,"Moon, Hodges and Bailey/Erik Allen","Moon, Hodges and Bailey/Erik Allen",Public-key maximized productivity,Qualify,35,2021-08-18,2021-12-12,,James Rodriguez,Amber Sawyer,Jessica Miller%,Jamie Johnson,Cody Foley,,,USD,50.262119324827886,50.262119324827886,consulting,E62180634,E62180634-968,GPS,Cybersecurity,Éthiopie,Afrique
sat,Insurance,Dawson and Sons/Sonya Lewis,Dawson and Sons/Sonya Lewis,Reduced composite utilization,Won,20,2023-03-21,2024-02-24,2024-03-22,Christy Johnson,Joel Gomez,Scott Wilson%,Carlos Carr,William Smith,approved,,USD,72.88096875035615,72.88096875035615,sat,E67681419,E67681419-64,FS,Transactions & Corporate Finance,Bénin,Afrique
assurance,Infrastructure,Mendoza and Sons/Wayne Payne,Mendoza and Sons/Wayne Payne,Reactive zero-defect utilization,Pursue,75,2022-12-11,2023-07-14,,Misty Collier,Carlos Anderson,Darius Ortiz%,Zachary Mccarty,Jason Rose,,,EUR,68.67357238737323,68.67357238737323,assurance,E69344913,E69344913-908,GPS,CCaSS,Danemark,Europe
tax,Defense,"Smith, Ramos and Todd/Christian Serrano","Smith, Ramos and Todd/Christian Serrano",Universal systemic knowledgebase,Lost,20,2023-01-29,2023-10-10,,Alicia Shannon,Jennifer Jackson,Zachary Smith%,Yvette Shelton,Brian Hall,,,USD,68.59488875536758,68.59488875536758,tax,E65143335,E65143335-875,GPS,GCR,Jordanie,Asie
assurance,startup,Young-King/Lance Lewis,Young-King/Lance Lewis,Exclusive demand-driven functionalities,Closing,100,2023-02-15,2023-04-06,,Mary Peterson,Duane Pham,Erin Romero%,Anthony Hahn,James Martinez,,,USD,81.45288467473175,81.45288467473175,assurance,E66878622,E66878622-531,Private,Other Assurance,Gabon,Afrique
sat,Banking & Capital Markets,Carrillo LLC/Mrs. Natalie Baker,Carrillo LLC/Mrs. Natalie Baker,Innovative zero-defect support,Identify,10,2021-09-17,2022-03-08,,Jennifer Young,Jacob Bates,David Grant%,Lisa Lindsey,Christina Williams,,,EUR,92.3961777671461,92.3961777671461,sat,E66565078,E66565078-308,FS,Transactions & Corporate Finance,Lettonie,Europe
assurance,Telecommunications,Powers and Sons/David Wright,Powers and Sons/David Wright,Cross-group system-worthy project,Closing,5,2021-05-10,2021-05-25,,Sarah Mitchell,Jessica Garrison,Christopher Mendoza%,Kimberly Torres,Joel Berg,,,USD,92.12927619731852,92.12927619731852,assurance,E61096368,E61096368-947,TMT,FAAS,Burundi,Afrique
assurance,Insurance,Solis and Sons/Christopher Johnson,Solis and Sons/Christopher Johnson,Switchable leadingedge instruction set,Qualify,25,2021-03-08,2021-05-09,,Kelly Sanchez,Christine Ford,Jennifer Burton%,Michelle Nelson,Michael Duran,,,USD,94.10314532718952,94.10314532718952,assurance,E61084852,E61084852-971,FS,Finance,Émirats arabes unis,Asie
assurance,Banking & Capital Markets,Heath LLC/Denise Craig,Heath LLC/Denise Craig,Universal zero-defect time-frame,Identify,20,2021-11-04,2022-10-24,,Amy Lopez,Patricia Green,Lance Young%,Melissa Vargas,Angela Gonzalez,,,USD,74.9377578109503,74.9377578109503,assurance,E61980983,E61980983-355,FS,Audit & Governance,Qatar,Asie
tax,Insurance,"King, Lawrence and Robertson/Kenneth Richards","King, Lawrence and Robertson/Kenneth Richards",Synergistic leadingedge info-mediaries,Identify,15,2022-06-20,2023-06-16,,Timothy May DVM,Sharon Carr,Molly Carrillo%,Elizabeth Henry,Timothy Baker,,,USD,95.71297121480148,95.71297121480148,tax,E62466518,E62466518-367,FS,Indirect,Arabie saoudite,Asie
sat,Defense,Werner LLC/Steven Schroeder,Werner LLC/Steven Schroeder,Right-sized stable functionalities,Lost,20,2023-11-29,2024-03-21,,Andrew Chang,David Brooks,Jessica York%,Kelsey Olsen,Jamie Lowery,,,USD,68.32559687628982,68.32559687628982,sat,E66526460,E66526460-91,GPS,EY-P,Liban,Asie
consulting,Technology,Gomez-Simmons/Andrew Baker,Gomez-Simmons/Andrew Baker,Cross-group upward-trending Graphical User Interface,Pursue,65,2022-04-16,2022-11-23,,Molly Woods,Kimberly Blevins,Lisa Jones%,Danielle Edwards,Carla Hoffman,,,EUR,97.90579502402468,97.90579502402468,consulting,E69097245,E69097245-15,TMT,Risk,Pologne,Europe
consulting,Technology,Leonard-Scott/Chase Armstrong,Leonard-Scott/Chase Armstrong,Programmable client-driven ability,Declined,100,2021-03-22,2022-02-16,,Mr. Danny Bird,Robert Wade,Jason Cook%,Sally Tran,Brittany Burton,,,USD,76.9388765991403,76.9388765991403,consulting,E67342592,E67342592-679,TMT,Supply Chain & Operations,Égypte,Afrique
assurance,Wealth & Asset Management,"Stewart, Williams and Patton/Colleen Turner","Stewart, Williams and Patton/Colleen Turner",Customer-focused 6thgeneration paradigm,Declined,5,2022-08-15,2023-04-19,,Lori Young,Leah Paul,Michael Matthews%,Amy Serrano,Jodi Wood,,,TND,87.76638180030046,87.76638180030046,assurance,E65013403,E65013403-902,FS,CCaSS,Tunisie,Tunisia
consulting,Media & Entertainment,Wilson-Hughes/Elizabeth Horn,Wilson-Hughes/Elizabeth Horn,Vision-oriented needs-based product,Qualify,40,2022-01-31,2022-02-08,,William Ferrell,Mr. Benjamin Ryan Jr.,Mr. Sean Davis%,Crystal Ramirez,Jean Vaughn,,,USD,93.421575559897,93.421575559897,consulting,E63970385,E63970385-670,TMT,Customer & Growth,Pakistan,Asie
tax,Media & Entertainment,Marshall-Burch/Nicholas Madden,Marshall-Burch/Nicholas Madden,Cross-group didactic implementation,Identify,10,2021-06-13,2021-12-10,,Gail Lambert,Gregory Miller,Claudia Fuentes%,John Smith,David Steele,,,USD,65.95310166494252,65.95310166494252,tax,E69558968,E69558968-551,TMT,Indirect,Algérie,Afrique
sat,startup,"Myers, Williams and Hayes/Eric Wong","Myers, Williams and Hayes/Eric Wong",Down-sized real-time installation,Qualify,25,2021-04-03,2021-11-05,,Michael Wright,Tara Martin,Joseph Anderson%,Tina White,Michael Smith,,,EUR,62.42274012723975,62.42274012723975,sat,E62092606,E62092606-257,Private,EY-P,Grèce,Europe
tax,startup,"Harper, Yu and Hill/David Horn","Harper, Yu and Hill/David Horn",Persistent clear-thinking concept,Declined,5,2021-02-13,2021-05-14,,Kaitlin Smith,Breanna Lopez,Brittany Compton%,Travis Munoz,Richard Valentine,,,EUR,52.28513143895777,52.28513143895777,tax,E66678206,E66678206-762,Private,PAS,Angleterre,Europe
tax,Insurance,"Webb, Oneal and Petersen/Katherine Jones","Webb, Oneal and Petersen/Katherine Jones",Extended zero administration definition,Closing,100,2021-10-01,2022-03-31,,Gina Ali,Sarah Chapman,Samuel Austin%,Melissa Ballard,Angela Lucero,,,EUR,93.58035054796572,93.58035054796572,tax,E67460020,E67460020-1,FS,International Tax Transaction Services,Italie,Europe
sat,startup,Sutton-Morgan/Brian Richard,Sutton-Morgan/Brian Richard,Pre-emptive heuristic process improvement,Won,5,2022-06-25,2022-12-24,2023-02-26,Peter Martin,Emily Silva,Jodi Barton%,Jennifer Hubbard,Samuel Lee,approved,,EUR,50.7226954743922,50.7226954743922,sat,E61435631,E61435631-2,Private,EY-P,République tchèque,Europe
assurance,Defense,Jones-Lee/Michael Lindsey,Jones-Lee/Michael Lindsey,Decentralized empowering superstructure,Declined,5,2021-04-25,2022-03-29,,Laura Phillips,Mark Rodriguez,Jacob Shelton%,Jennifer Edwards,Marissa Simmons,,,USD,98.74591813940214,98.74591813940214,assurance,E69072800,E69072800-3,GPS,CCaSS,Kenya,Afrique
tax,Technology,Becker PLC/Maureen Martin,Becker PLC/Maureen Martin,Profit-focused next generation database,Declined,20,2022-07-10,2022-10-19,,Michael Small,Caroline Torres,Jesse Gonzalez%,Anthony Long,Elizabeth White,,,EUR,87.84912643713048,87.84912643713048,tax,E63400928,E63400928-4,TMT,Indirect,Grèce,Europe
assurance,Telecommunications,Frost-Griffith/Sharon Martinez,Frost-Griffith/Sharon Martinez,Fundamental analyzing secured line,Closing,100,2021-06-26,2021-10-26,,Luke Carter,Kathryn Moore,David Perez%,Mark Dougherty,James Olsen,,,USD,50.86935738277825,50.86935738277825,assurance,E64258825,E64258825-5,TMT,Other Assurance,Guinée,Afrique
assurance,Telecommunications,Mason-Green/Wendy Caldwell,Mason-Green/Wendy Caldwell,Enterprise-wide foreground neural-net,Declined,100,2022-06-16,2022-10-21,,Dr. Mark Robinson,Lisa Flynn,Larry Hammond%,Bonnie Smith,Melissa Robinson,,,USD,99.299102401115,99.299102401115,assurance,E64644127,E64644127-6,TMT,Other Assurance,Guinée,Afrique
consulting,Media & Entertainment,"Johnson, Padilla and Delgado/Ricky Moore","Johnson, Padilla and Delgado/Ricky Moore",Fully-configurable bottom-line superstructure,Lost,5,2022-08-13,2023-02-27,,Curtis Contreras,Vanessa Wright,Joseph Harrington%,John Hansen,Nicolas Lawson,,,USD,86.33868776780517,86.33868776780517,consulting,E66027217,E66027217-7,TMT,Supply Chain & Operations,Burundi,Afrique
consulting,Health,Walker-Farmer/Grace Ramirez,Walker-Farmer/Grace Ramirez,Persevering needs-based analyzer,Qualify,40,2023-06-26,2024-03-27,,Chad Sanders MD,Jamie Taylor,Thomas May%,Lisa Allen,Warren Best,,,USD,75.84235809650208,75.84235809650208,consulting,E67440645,E67440645-8,GPS,Technology,Soudan,Afrique
tax,Defense,"Baker, Washington and Hall/Amanda Miller","Baker, Washington and Hall/Amanda Miller",Triple-buffered incremental protocol,Lost,5,2022-06-02,2022-10-30,,Brian Craig,David Shaffer,Barbara Perry%,George Roberts,Alyssa Perry,,,EUR,99.11482286643584,99.11482286643584,tax,E69351585,E69351585-9,GPS,Indirect,Pays-Bas,Europe
consulting,Health,Mcdowell Ltd/Steven Murray,Mcdowell Ltd/Steven Murray,Progressive 3rdgeneration circuit,Qualify,45,2023-06-12,2024-04-09,,Latoya Johnston,Ryan Acevedo,Jonathon Sanchez%,Andrew Howard,James Moore,,,EUR,83.66202828502401,83.66202828502401,consulting,E63377447,E63377447-10,GPS,Compliance and Resilience,Belgique,Europe
